id,Quarter Cohort,Nationality,Gender,Age Group,Status,Days to Decision,Count
35881,2025 Q2,Zimbabwe,Male,51 to 60,Claim Accepted,12,1
35882,2025 Q2,Iran,Male,41 to 50,Claim Pending,,1
35883,2025 Q2,The Gambia,Female,41 to 50,Claim Pending,,1
35884,2025 Q2,Canada,Female,31 to 40,Claim Accepted,0,1
35885,2025 Q2,China,Female,Under 18,Claim Pending,,1
35886,2025 Q2,Nigeria,Female,41 to 50,Claim Pending,,1
35887,2025 Q2,Pakistan,Male,18 to 25,Claim Pending,,1
35888,2025 Q2,Bangladesh,Female,31 to 40,Claim Pending,,1
35889,2025 Q2,Albania,Female,31 to 40,Claim Accepted,9,1
35890,2025 Q2,Nigeria,Female,31 to 40,Claim Pending,,1
35891,2025 Q2,India,Male,41 to 50,Claim Pending,,1
35892,2025 Q2,Pakistan,Female,51 to 60,Claim Pending,,2
35893,2025 Q2,Iraq,Male,41 to 50,Claim Pending,,1
35894,2025 Q2,Jamaica,Male,31 to 40,Claim Rejected,12,1
35895,2025 Q2,Nigeria,Male,31 to 40,Claim Pending,,1
35896,2025 Q2,Nigeria,Male,31 to 40,Claim Pending,,1
35897,2025 Q2,Bangladesh,Female,41 to 50,Claim Pending,,1
35898,2025 Q2,Ghana,Female,31 to 40,Claim Pending,,1
35899,2025 Q2,Ghana,Female,61 to 70,Claim Pending,,1
35900,2025 Q2,Nigeria,Male,31 to 40,Claim Pending,,1
35901,2025 Q2,Nigeria,Female,31 to 40,Claim Pending,,1
35902,2025 Q2,Bangladesh,Male,31 to 40,Claim Pending,,1
35903,2025 Q2,Pakistan,Female,51 to 60,Claim Pending,,1
35904,2025 Q2,Nepal,Female,26 to 30,Claim Pending,,1
35905,2025 Q2,Brazil,Female,31 to 40,Claim Pending,,1
35906,2025 Q2,Zimbabwe,Male,61 to 70,Claim Pending,,1
35907,2025 Q2,China,Female,Under 18,Claim Accepted,13,1
35908,2025 Q2,Nigeria,Male,31 to 40,Claim Pending,,1
35909,2025 Q2,India,Male,41 to 50,Claim Pending,,1
35910,2025 Q2,Afghanistan,Female,18 to 25,Claim Pending,,1
35911,2025 Q2,Tunisia,Female,26 to 30,Claim Accepted,0,1
35912,2025 Q2,Nigeria,Female,18 to 25,Claim Pending,,1
35913,2025 Q2,Nigeria,Male,41 to 50,Claim Accepted,7,1
35914,2025 Q2,Albania,Female,26 to 30,Claim Pending,,1
35915,2025 Q2,Pakistan,Female,31 to 40,Claim Pending,,1
35916,2025 Q2,Hong Kong Special Administrative Region of China,Male,Under 18,Claim Pending,,1
35917,2025 Q2,Albania,Female,31 to 40,Claim Pending,,1
35918,2025 Q2,Ukraine,Female,51 to 60,Claim Pending,,1
35919,2025 Q2,Russia,Female,41 to 50,Claim Pending,,1
35920,2025 Q2,United States,Female,51 to 60,Claim Pending,,1
35921,2025 Q2,India,Female,26 to 30,Claim Pending,,1
35922,2025 Q2,China,Female,Under 18,Claim Pending,,1
35923,2025 Q2,Uganda,Male,51 to 60,Claim Pending,,1
35924,2025 Q2,Albania,Female,26 to 30,Claim Pending,,1
35925,2025 Q2,Bangladesh,Female,71 to 80,Claim Pending,,1
35926,2025 Q2,Nigeria,Female,31 to 40,Claim Pending,,1
35927,2025 Q2,Ghana,Male,51 to 60,Claim Pending,,1
35928,2025 Q2,Jamaica,Female,41 to 50,Claim Pending,,1
35929,2025 Q2,China,Female,41 to 50,Claim Pending,,1
35930,2025 Q2,Bangladesh,Male,41 to 50,Claim Rejected,55,1
35931,2025 Q2,Sri Lanka,Male,41 to 50,Claim Pending,,1
35932,2025 Q2,Algeria,Male,26 to 30,Claim Pending,,1
35933,2025 Q2,Bangladesh,Female,18 to 25,Claim Pending,,1
35934,2025 Q2,The Gambia,Female,31 to 40,Claim Pending,,1
35935,2025 Q2,Zimbabwe,Female,31 to 40,Claim Pending,,1
35936,2025 Q2,Bangladesh,Male,31 to 40,Claim Pending,,1
35937,2025 Q2,Iraq,Female,41 to 50,Claim Pending,,1
35938,2025 Q2,Ghana,Female,26 to 30,Claim Pending,,1
35939,2025 Q2,Cameroon,Male,31 to 40,Claim Pending,,1
35940,2025 Q2,Ghana,Female,26 to 30,Claim Pending,,1
35941,2025 Q2,British National (Overseas),Female,61 to 70,Claim Pending,,1
35942,2025 Q2,Botswana,Female,51 to 60,Claim Pending,,1
35943,2025 Q2,Nigeria,Male,31 to 40,Claim Pending,,1
35944,2025 Q2,Jamaica,Female,61 to 70,Claim Pending,,1
35945,2025 Q2,British National (Overseas),Male,51 to 60,Claim Rejected,89,1
35946,2025 Q2,Jamaica,Female,51 to 60,Claim Pending,,1
35947,2025 Q2,Bangladesh,Female,31 to 40,Claim Pending,,1
35948,2025 Q2,Zimbabwe,Female,31 to 40,Claim Pending,,1
35949,2025 Q2,Nigeria,Female,51 to 60,Claim Pending,,1
35950,2025 Q2,Ghana,Female,51 to 60,Claim Pending,,1
35951,2025 Q2,Sierra Leone,Male,51 to 60,Claim Pending,,1
35952,2025 Q2,Nigeria,Male,61 to 70,Claim Pending,,1
35953,2025 Q2,United States,Female,18 to 25,Claim Pending,,1
35954,2025 Q2,Ghana,Male,71 to 80,Claim Pending,,1
35955,2025 Q2,Albania,Male,Under 18,Claim Pending,,1
35956,2025 Q2,Iraq,Male,61 to 70,Claim Pending,,1
35957,2025 Q2,Albania,Female,26 to 30,Claim Pending,,1
35958,2025 Q2,India,Female,Under 18,Claim Pending,,1
35959,2025 Q2,Pakistan,Female,31 to 40,Claim Pending,,1
35960,2025 Q2,India,Female,31 to 40,Claim Pending,,1
35961,2025 Q2,Nigeria,Female,31 to 40,Claim Pending,,1
35962,2025 Q2,Nigeria,Female,Under 18,Claim Pending,,1
35963,2025 Q2,China,Male,Under 18,Claim Pending,,1
35964,2025 Q2,Bangladesh,Female,26 to 30,Claim Pending,,1
35965,2025 Q2,Pakistan,Female,41 to 50,Claim Pending,,1
35966,2025 Q2,United States,Female,51 to 60,Claim Pending,,1
35967,2025 Q2,Bangladesh,Male,Under 18,Claim Pending,,1
35968,2025 Q2,Ghana,Female,31 to 40,Claim Accepted,15,1
35969,2025 Q2,Pakistan,Male,31 to 40,Claim Pending,,1
35970,2025 Q2,Bangladesh,Male,51 to 60,Claim Pending,,1
35971,2025 Q2,Zimbabwe,Female,18 to 25,Claim Pending,,1
35972,2025 Q2,Nigeria,Female,31 to 40,Claim Pending,,1
35973,2025 Q2,Nigeria,Male,26 to 30,Claim Pending,,1
35974,2025 Q2,Bangladesh,Male,26 to 30,Claim Accepted,86,1
35975,2025 Q2,Nigeria,Female,26 to 30,Claim Pending,,1
35976,2025 Q2,India,Female,31 to 40,Claim Pending,,1
35977,2025 Q2,Ghana,Female,31 to 40,Claim Pending,,1
35978,2025 Q2,China,Male,41 to 50,Claim Rejected,53,1
35979,2025 Q2,Kenya,Female,31 to 40,Claim Pending,,1
35980,2025 Q2,Afghanistan,Female,Under 18,Claim Pending,,1
35981,2025 Q2,Nigeria,Female,18 to 25,Claim Pending,,1
35982,2025 Q2,Sierra Leone,Female,41 to 50,Claim Pending,,1
35983,2025 Q2,Jamaica,Female,41 to 50,Claim Accepted,42,1
35984,2025 Q2,India,Male,41 to 50,Claim Pending,,1
35985,2025 Q2,British National (Overseas),Female,41 to 50,Claim Rejected,17,1
35986,2025 Q2,India,Male,31 to 40,Claim Pending,,1
35987,2025 Q2,Malawi,Male,41 to 50,Claim Pending,,1
35988,2025 Q2,Iraq,Male,41 to 50,Claim Pending,,1
35989,2025 Q2,Albania,Female,26 to 30,Claim Pending,,1
35990,2025 Q2,Pakistan,Female,41 to 50,Claim Pending,,1
35991,2025 Q2,Trinidad & Tobago,Female,51 to 60,Claim Pending,,1
35992,2025 Q2,India,Female,41 to 50,Claim Pending,,1
35993,2025 Q2,Nigeria,Female,26 to 30,Claim Pending,,1
35994,2025 Q2,Pakistan,Female,51 to 60,Claim Pending,,1
35995,2025 Q2,Kenya,Female,26 to 30,Claim Pending,,1
35996,2025 Q2,Albania,Female,18 to 25,Claim Pending,,1
35997,2025 Q2,India,Male,41 to 50,Claim Pending,,1
35998,2025 Q2,Iraq,Female,18 to 25,Claim Pending,,1
35999,2025 Q2,China,Female,41 to 50,Claim Pending,,1
36000,2025 Q2,Pakistan,Female,31 to 40,Claim Pending,,1
36001,2025 Q2,Azerbaijan,Female,41 to 50,Claim Pending,,1
36002,2025 Q2,Pakistan,Female,41 to 50,Claim Pending,,1
36003,2025 Q2,Bangladesh,Female,31 to 40,Claim Pending,,1
36004,2025 Q2,Nigeria,Female,31 to 40,Claim Pending,,1
36005,2025 Q2,China,Male,41 to 50,Claim Pending,,1
36006,2025 Q2,Jamaica,Female,51 to 60,Claim Pending,,2
36007,2025 Q2,Nigeria,Female,26 to 30,Claim Pending,,1
36008,2025 Q2,Jamaica,Female,41 to 50,Claim Pending,,1
36009,2025 Q2,Lebanon,Male,41 to 50,Claim Rejected,17,1
36010,2025 Q2,Zimbabwe,Male,41 to 50,Claim Pending,,1
36011,2025 Q2,Brazil,Female,Under 18,Claim Pending,,1
36012,2025 Q2,Jordan,Female,51 to 60,Claim Pending,,1
36013,2025 Q2,British National (Overseas),Male,26 to 30,Claim Pending,,1
36014,2025 Q2,Pakistan,Female,41 to 50,Claim Pending,,1
36015,2025 Q2,Bangladesh,Male,51 to 60,Claim Accepted,88,1
36016,2025 Q2,Sri Lanka,Female,31 to 40,Claim Pending,,1
36017,2025 Q2,Zambia,Male,26 to 30,Claim Pending,,1
36018,2025 Q2,Malaysia,Male,61 to 70,Claim Accepted,5,1
36019,2025 Q2,Pakistan,Male,31 to 40,Claim Pending,,1
36020,2025 Q2,Tanzania,Female,41 to 50,Claim Pending,,1
36021,2025 Q2,China,Female,31 to 40,Claim Pending,,1
36022,2025 Q2,Philippines,Female,31 to 40,Claim Pending,,1
36023,2025 Q2,Nigeria,Male,41 to 50,Claim Pending,,1
36024,2025 Q2,Nigeria,Male,31 to 40,Claim Pending,,1
36025,2025 Q2,Afghanistan,Female,31 to 40,Claim Pending,,1
36026,2025 Q2,India,Male,51 to 60,Claim Pending,,1
36027,2025 Q2,Nigeria,Female,Under 18,Claim Pending,,1
36028,2025 Q2,Afghanistan,Female,61 to 70,Claim Pending,,1
36029,2025 Q2,Syria,Male,31 to 40,Claim Pending,,1
36030,2025 Q2,Turkey,Female,18 to 25,Claim Pending,,1
36031,2025 Q2,Iraq,Female,31 to 40,Claim Pending,,1
36032,2025 Q2,Nigeria,Female,31 to 40,Claim Pending,,1
36033,2025 Q2,Bangladesh,Male,41 to 50,Claim Pending,,1
36034,2025 Q2,India,Female,61 to 70,Claim Rejected,84,1
36035,2025 Q2,India,Female,41 to 50,Claim Pending,,1
36036,2025 Q2,Iran,Female,31 to 40,Claim Pending,,1
36037,2025 Q2,Nigeria,Female,31 to 40,Claim Pending,,1
36038,2025 Q2,China,Female,Under 18,Claim Pending,,1
36039,2025 Q2,Bangladesh,Female,31 to 40,Claim Accepted,12,1
36040,2025 Q2,Nigeria,Female,18 to 25,Claim Pending,,1
36041,2025 Q2,Afghanistan,Male,41 to 50,Claim Pending,,1
36042,2025 Q2,Ghana,Female,61 to 70,Claim Pending,,1
36043,2025 Q2,Nigeria,Male,51 to 60,Claim Pending,,1
36044,2025 Q2,India,Male,61 to 70,Claim Pending,,1
36045,2025 Q2,Albania,Male,Under 18,Claim Accepted,2,1
36046,2025 Q2,Pakistan,Female,26 to 30,Claim Pending,,1
36047,2025 Q2,Pakistan,Female,31 to 40,Claim Pending,,1
36048,2025 Q2,British National (Overseas),Female,51 to 60,Claim Rejected,89,1
36049,2025 Q2,Nigeria,Female,31 to 40,Claim Pending,,1
36050,2025 Q2,Bangladesh,Male,51 to 60,Claim Pending,,1
36051,2025 Q2,Afghanistan,Female,18 to 25,Claim Pending,,1
36052,2025 Q2,Cambodia,Female,31 to 40,Claim Pending,,1
36053,2025 Q2,Bangladesh,Female,41 to 50,Claim Pending,,1
36054,2025 Q2,Nigeria,Male,41 to 50,Claim Pending,,1
36055,2025 Q2,Italy,Male,51 to 60,Claim Pending,,1
36056,2025 Q2,Grenada,Male,18 to 25,Claim Pending,,1
36057,2025 Q2,Afghanistan,Female,18 to 25,Claim Pending,,1
36058,2025 Q2,Congo Democratic Republic,Female,61 to 70,Claim Pending,,1
36059,2025 Q2,Bangladesh,Female,26 to 30,Claim Pending,,1
36060,2025 Q2,Ghana,Female,41 to 50,Claim Pending,,1
36061,2025 Q2,Bolivia,Female,51 to 60,Claim Pending,,1
36062,2025 Q2,India,Female,26 to 30,Claim Pending,,1
36063,2025 Q2,Eritrea,Male,18 to 25,Claim Pending,,1
36064,2025 Q2,Bangladesh,Male,41 to 50,Claim Pending,,1
36065,2025 Q2,China,Male,31 to 40,Claim Pending,,1
36066,2025 Q2,United States,Female,31 to 40,Claim Pending,,1
36067,2025 Q2,Nigeria,Male,71 to 80,Claim Pending,,1
36068,2025 Q2,Pakistan,Female,41 to 50,Claim Pending,,1
36069,2025 Q2,Pakistan,Male,Under 18,Claim Accepted,38,1
36070,2025 Q2,Pakistan,Female,71 to 80,Claim Pending,,1
36071,2025 Q2,India,Female,31 to 40,Claim Pending,,1
36072,2025 Q2,Lebanon,Female,31 to 40,Claim Pending,,1
36073,2025 Q2,Nepal,Male,26 to 30,Claim Pending,,1
36074,2025 Q2,Syria,Male,26 to 30,Claim Pending,,1
36075,2025 Q2,Jamaica,Female,61 to 70,Claim Pending,,1
36076,2025 Q2,Nigeria,Male,26 to 30,Claim Pending,,1
36077,2025 Q2,Jamaica,Female,26 to 30,Claim Accepted,17,1
36078,2025 Q2,Albania,Female,26 to 30,Claim Pending,,1
36079,2025 Q2,Nigeria,Male,51 to 60,Claim Pending,,1
36080,2025 Q2,Nigeria,Male,18 to 25,Claim Pending,,1
36081,2025 Q2,China,Male,Under 18,Claim Pending,,1
36082,2025 Q2,Zimbabwe,Male,Under 18,Claim Pending,,1
36083,2025 Q2,Pakistan,Male,51 to 60,Claim Pending,,1
36084,2025 Q2,Albania,Female,26 to 30,Claim Pending,,1
36085,2025 Q2,Zambia,Female,51 to 60,Claim Accepted,0,1
36086,2025 Q2,Jamaica,Male,31 to 40,Claim Pending,,1
36087,2025 Q2,India,Male,18 to 25,Claim Rejected,79,1
36088,2025 Q2,Sierra Leone,Male,31 to 40,Claim Pending,,1
36089,2025 Q2,Ghana,Female,41 to 50,Claim Pending,,1
36090,2025 Q2,Ghana,Female,31 to 40,Claim Pending,,1
36091,2025 Q2,India,Female,41 to 50,Claim Pending,,1
36092,2025 Q2,South Africa,Male,41 to 50,Claim Accepted,84,1
36093,2025 Q2,Bangladesh,Male,Under 18,Claim Pending,,1
36094,2025 Q2,India,Female,26 to 30,Claim Rejected,82,1
36095,2025 Q2,Bangladesh,Male,31 to 40,Claim Pending,,1
36096,2025 Q2,China,Female,31 to 40,Claim Accepted,71,1
36097,2025 Q2,China,Male,Under 18,Claim Pending,,1
36098,2025 Q2,Pakistan,Female,26 to 30,Claim Pending,,1
36099,2025 Q2,Jamaica,Male,61 to 70,Claim Pending,,1
36100,2025 Q2,Bangladesh,Female,31 to 40,Claim Pending,,1
36101,2025 Q2,Pakistan,Female,51 to 60,Claim Pending,,1
36102,2025 Q2,South Africa,Male,Under 18,Claim Pending,,1
36103,2025 Q2,Pakistan,Male,41 to 50,Claim Pending,,1
36104,2025 Q2,Congo (Democratic Republic),Female,Over 80,Claim Pending,,1
36105,2025 Q2,Ghana,Male,41 to 50,Claim Pending,,1
36106,2025 Q2,India,Male,61 to 70,Claim Pending,,1
36107,2025 Q2,Nigeria,Female,31 to 40,Claim Pending,,1
36108,2025 Q2,Bangladesh,Male,41 to 50,Claim Pending,,1
36109,2025 Q2,India,Female,31 to 40,Claim Pending,,1
36110,2025 Q2,India,Male,71 to 80,Claim Pending,,1
36111,2025 Q2,Congo (Democratic Republic),Female,31 to 40,Claim Pending,,1
36112,2025 Q2,British National (Overseas),Male,41 to 50,Claim Pending,,1
36113,2025 Q2,Bangladesh,Female,31 to 40,Claim Pending,,1
36114,2025 Q2,Algeria,Male,41 to 50,Claim Rejected,23,1
36115,2025 Q2,British National (Overseas),Female,71 to 80,Claim Pending,,1
36116,2025 Q2,Ghana,Female,51 to 60,Claim Pending,,1
36117,2025 Q2,China,Male,Under 18,Claim Accepted,13,1
36118,2025 Q2,Cameroon,Female,31 to 40,Claim Pending,,1
36119,2025 Q2,British National (Overseas),Male,41 to 50,Claim Pending,,1
36120,2025 Q2,Iraq,Male,41 to 50,Claim Pending,,1
36121,2025 Q2,Cameroon,Male,41 to 50,Claim Pending,,1
36122,2025 Q2,Tanzania,Male,31 to 40,Claim Pending,,1
36123,2025 Q2,Nigeria,Female,41 to 50,Claim Pending,,1
36124,2025 Q2,Republic of Serbia,Male,41 to 50,Claim Accepted,26,1
36125,2025 Q2,Ghana,Male,41 to 50,Claim Pending,,1
36126,2025 Q2,Romania,Female,Under 18,Claim Pending,,1
36127,2025 Q2,Nigeria,Male,51 to 60,Claim Pending,,1
36128,2025 Q2,Bangladesh,Male,41 to 50,Claim Pending,,1
36129,2025 Q2,Bangladesh,Female,31 to 40,Claim Pending,,1
36130,2025 Q2,Liberia,Male,41 to 50,Claim Pending,,1
36131,2025 Q2,Uganda,Female,31 to 40,Claim Pending,,1
36132,2025 Q2,India,Male,Under 18,Claim Pending,,1
36133,2025 Q2,Pakistan,Male,31 to 40,Claim Pending,,1
36134,2025 Q2,Pakistan,Female,51 to 60,Claim Pending,,1
36135,2025 Q2,Jamaica,Female,31 to 40,Claim Pending,,1
36136,2025 Q2,Brazil,Female,31 to 40,Claim Pending,,1
36137,2025 Q2,Pakistan,Female,31 to 40,Claim Pending,,1
36138,2025 Q2,Ghana,Female,31 to 40,Claim Pending,,1
36139,2025 Q2,Pakistan,Female,26 to 30,Claim Pending,,1
36140,2025 Q2,India,Female,31 to 40,Claim Pending,,1
36141,2025 Q2,Ghana,Male,41 to 50,Claim Accepted,26,1
36142,2025 Q2,Laos,Female,31 to 40,Claim Pending,,1
36143,2025 Q2,Nigeria,Female,31 to 40,Claim Pending,,1
36144,2025 Q2,Congo,Female,31 to 40,Claim Pending,,1
36145,2025 Q2,Brazil,Female,26 to 30,Claim Pending,,1
36146,2025 Q2,Bangladesh,Male,41 to 50,Claim Pending,,1
36147,2025 Q2,Jamaica,Female,18 to 25,Claim Pending,,1
36148,2025 Q2,Mauritius,Female,31 to 40,Claim Pending,,1
36149,2025 Q2,Sierra Leone,Male,31 to 40,Claim Pending,,1
36150,2025 Q2,Bangladesh,Female,41 to 50,Claim Pending,,1
36151,2025 Q2,Hong Kong Special Administrative Region of China,Male,26 to 30,Claim Pending,,1
36152,2025 Q2,Congo Democratic Republic,Female,51 to 60,Claim Pending,,1
36153,2025 Q2,Sudan,Male,61 to 70,Claim Pending,,1
36154,2025 Q2,India,Female,41 to 50,Claim Pending,,1
36155,2025 Q2,Albania,Female,Under 18,Claim Accepted,2,1
36156,2025 Q2,India,Female,18 to 25,Claim Pending,,1
36157,2025 Q2,Afghanistan,Female,31 to 40,Claim Pending,,1
36158,2025 Q2,Senegal,Female,31 to 40,Claim Pending,,1
36159,2025 Q2,Ghana,Female,51 to 60,Claim Pending,,1
36160,2025 Q2,Nigeria,Female,41 to 50,Claim Rejected,88,1
36161,2025 Q2,Pakistan,Female,31 to 40,Claim Pending,,1
36162,2025 Q2,Turkey,Female,41 to 50,Claim Pending,,1
36163,2025 Q2,Nigeria,Female,31 to 40,Claim Pending,,1
36164,2025 Q2,Ghana,Female,31 to 40,Claim Pending,,1
36165,2025 Q2,Zimbabwe,Female,31 to 40,Claim Pending,,1
36166,2025 Q2,Sudan,Female,Under 18,Claim Pending,,1
36167,2025 Q2,Sierra Leone,Female,51 to 60,Claim Pending,,1
36168,2025 Q2,Iraq,Female,41 to 50,Claim Pending,,1
36169,2025 Q2,Pakistan,Male,Under 18,Claim Pending,,1
36170,2025 Q2,Nigeria,Female,Under 18,Claim Pending,,1
36171,2025 Q2,Zimbabwe,Male,Under 18,Claim Pending,,1
36172,2025 Q2,Somalia,Female,61 to 70,Claim Pending,,1
36173,2025 Q2,Ghana,Female,41 to 50,Claim Pending,,1
36174,2025 Q2,Albania,Female,61 to 70,Claim Pending,,1
36175,2025 Q2,Nigeria,Female,26 to 30,Claim Pending,,1
36176,2025 Q2,Pakistan,Male,41 to 50,Claim Pending,,1
36177,2025 Q2,Ghana,Female,18 to 25,Claim Pending,,1
36178,2025 Q2,Nigeria,Female,51 to 60,Claim Pending,,1
36179,2025 Q2,India,Male,51 to 60,Claim Pending,,1
36180,2025 Q2,Bangladesh,Male,Under 18,Claim Accepted,4,1
36181,2025 Q2,Nigeria,Female,26 to 30,Claim Pending,,1
36182,2025 Q2,Ghana,Male,41 to 50,Claim Pending,,1
36183,2025 Q2,India,Female,18 to 25,Claim Pending,,1
36184,2025 Q2,Zimbabwe,Female,61 to 70,Claim Pending,,1
36185,2025 Q2,Congo Democratic Republic,Female,26 to 30,Claim Pending,,1
36186,2025 Q2,Nigeria,Male,18 to 25,Claim Pending,,1
36187,2025 Q2,Sri Lanka,Male,51 to 60,Claim Accepted,13,1
36188,2025 Q2,Nigeria,Male,31 to 40,Claim Pending,,1
36189,2025 Q2,Nigeria,Female,Under 18,Claim Pending,,1
36190,2025 Q2,Jamaica,Female,18 to 25,Claim Pending,,1
36191,2025 Q2,Albania,Female,31 to 40,Claim Pending,,1
36192,2025 Q2,Bolivia,Female,61 to 70,Claim Pending,,1
36193,2025 Q2,India,Male,61 to 70,Claim Pending,,1
36194,2025 Q2,South Africa,Male,Under 18,Claim Pending,,1
36195,2025 Q2,China,Female,41 to 50,Claim Pending,,1
36196,2025 Q2,Nigeria,Female,31 to 40,Claim Pending,,1
36197,2025 Q2,Jordan,Male,31 to 40,Claim Pending,,1
36198,2025 Q2,Italy,Female,Under 18,Claim Pending,,1
36199,2025 Q2,Egypt,Female,41 to 50,Claim Pending,,1
36200,2025 Q2,Pakistan,Male,18 to 25,Claim Pending,,1
36201,2025 Q2,Bangladesh,Male,51 to 60,Claim Pending,,1
36202,2025 Q2,India,Female,31 to 40,Claim Pending,,1
36203,2025 Q2,Nigeria,Female,41 to 50,Claim Pending,,1
36204,2025 Q2,Nigeria,Male,41 to 50,Claim Pending,,1
36205,2025 Q2,United States,Male,Under 18,Claim Pending,,1
36206,2025 Q2,Ghana,Male,31 to 40,Claim Pending,,1
36207,2025 Q2,India,Female,41 to 50,Claim Pending,,1
36208,2025 Q2,Iran,Male,61 to 70,Claim Pending,,1
36209,2025 Q2,India,Male,Under 18,Claim Pending,,1
36210,2025 Q2,Brazil,Female,41 to 50,Claim Pending,,1
36211,2025 Q2,Pakistan,Female,26 to 30,Claim Pending,,1
36212,2025 Q2,Albania,Female,31 to 40,Claim Accepted,2,1
36213,2025 Q2,Ghana,Female,51 to 60,Claim Pending,,1
36214,2025 Q2,Pakistan,Male,Under 18,Claim Accepted,38,1
36215,2025 Q2,British Citizen,Female,31 to 40,Claim Pending,,1
36216,2025 Q2,Morocco,Female,18 to 25,Claim Pending,,1
36217,2025 Q2,Pakistan,Female,41 to 50,Claim Pending,,1
36218,2025 Q2,Zimbabwe,Female,41 to 50,Claim Pending,,1
36219,2025 Q2,Zimbabwe,Male,41 to 50,Claim Pending,,1
36220,2025 Q2,Bangladesh,Female,26 to 30,Claim Pending,,1
36221,2025 Q2,The Gambia,Female,41 to 50,Claim Pending,,1
36222,2025 Q2,Iraq,Male,31 to 40,Claim Rejected,0,1
36223,2025 Q2,South Africa,Female,31 to 40,Claim Pending,,1
36224,2025 Q2,Jamaica,Female,41 to 50,Claim Accepted,81,1
36225,2025 Q2,Jordan,Female,41 to 50,Claim Pending,,1
36226,2025 Q2,Afghanistan,Female,41 to 50,Claim Pending,,1
36227,2025 Q2,Brazil,Female,31 to 40,Claim Pending,,1
36228,2025 Q2,Pakistan,Male,61 to 70,Claim Pending,,1
36229,2025 Q2,Hong Kong Special Administrative Region of China,Male,18 to 25,Claim Pending,,1
36230,2025 Q2,Sri Lanka,Female,41 to 50,Claim Pending,,1
36231,2025 Q2,Jamaica,Male,41 to 50,Claim Pending,,1
36232,2025 Q2,Syria,Female,41 to 50,Claim Pending,,1
36233,2025 Q2,Pakistan,Male,41 to 50,Claim Pending,,1
36234,2025 Q2,Nigeria,Female,31 to 40,Claim Pending,,1
36235,2025 Q2,Algeria,Female,41 to 50,Claim Pending,,1
36236,2025 Q2,Malaysia,Female,41 to 50,Claim Pending,,1
36237,2025 Q2,Jamaica,Female,31 to 40,Claim Pending,,1
36238,2025 Q2,Nigeria,Female,31 to 40,Claim Pending,,1
36239,2025 Q2,India,Female,41 to 50,Claim Pending,,1
36240,2025 Q2,Nigeria,Female,41 to 50,Claim Pending,,1
36241,2025 Q2,India,Female,31 to 40,Claim Pending,,1
36242,2025 Q2,Afghanistan,Female,31 to 40,Claim Pending,,1
36243,2025 Q2,Algeria,Female,61 to 70,Claim Pending,,1
36244,2025 Q2,Nigeria,Male,Under 18,Claim Pending,,1
36245,2025 Q2,India,Male,41 to 50,Claim Pending,,1
36246,2025 Q2,Bangladesh,Female,18 to 25,Claim Pending,,1
36247,2025 Q2,India,Male,Under 18,Claim Pending,,1
36248,2025 Q2,India,Male,51 to 60,Claim Pending,,1
36249,2025 Q2,Japan,Male,31 to 40,Claim Pending,,1
36250,2025 Q2,Pakistan,Female,26 to 30,Claim Pending,,1
36251,2025 Q2,Pakistan,Female,18 to 25,Claim Pending,,1
36252,2025 Q2,India,Male,Under 18,Claim Pending,,1
36253,2025 Q2,Morocco,Female,41 to 50,Claim Pending,,1
36254,2025 Q2,Brazil,Male,Under 18,Claim Pending,,1
36255,2025 Q2,Georgia,Female,41 to 50,Claim Pending,,1
36256,2025 Q2,Ghana,Female,26 to 30,Claim Pending,,1
36257,2025 Q2,Pakistan,Female,41 to 50,Claim Pending,,1
36258,2025 Q2,India,Male,71 to 80,Claim Pending,,1
36259,2025 Q2,Pakistan,Male,31 to 40,Claim Accepted,38,1
36260,2025 Q2,Ghana,Female,41 to 50,Claim Pending,,1
36261,2025 Q2,Nigeria,Female,26 to 30,Claim Pending,,1
36262,2025 Q2,Bangladesh,Female,71 to 80,Claim Pending,,1
36263,2025 Q2,India,Female,71 to 80,Claim Accepted,8,1
36264,2025 Q2,India,Female,Under 18,Claim Pending,,1
36265,2025 Q2,Pakistan,Male,31 to 40,Claim Pending,,1
36266,2025 Q2,Bangladesh,Female,31 to 40,Claim Pending,,1
36267,2025 Q2,India,Female,31 to 40,Claim Pending,,1
36268,2025 Q2,Bangladesh,Male,31 to 40,Claim Pending,,1
36269,2025 Q2,Jamaica,Female,61 to 70,Claim Pending,,1
36270,2025 Q2,Bangladesh,Male,26 to 30,Claim Pending,,1
36271,2025 Q2,Georgia,Female,51 to 60,Claim Pending,,1
36272,2025 Q2,Ghana,Female,71 to 80,Claim Pending,,1
36273,2025 Q2,China,Female,Under 18,Claim Pending,,1
36274,2025 Q2,Nepal,Female,31 to 40,Claim Pending,,1
36275,2025 Q2,Iraq,Female,41 to 50,Claim Pending,,1
36276,2025 Q2,Bangladesh,Female,26 to 30,Claim Rejected,58,1
36277,2025 Q2,China,Female,41 to 50,Claim Pending,,1
36278,2025 Q2,Angola,Female,31 to 40,Claim Pending,,1
36279,2025 Q2,Bangladesh,Female,31 to 40,Claim Pending,,1
36280,2025 Q2,Algeria,Male,31 to 40,Claim Pending,,1
36281,2025 Q2,Eritrea,Female,18 to 25,Claim Pending,,1
36282,2025 Q2,Albania,Female,41 to 50,Claim Pending,,1
36283,2025 Q2,Sri Lanka,Female,41 to 50,Claim Pending,,1
